RestaurantId,LocationId,Hours,Stars,Category,RestaurantName
610,610,"Monday: 0:0-0:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 10:0-17:0
Sunday: 12:0-17:0",3.5,"Apartments, Real Estate, Home Services, Property Management",Manor Riverwalk Luxury Apartments by TRG Management Company
611,611,"Monday: Closed
Tuesday: 7:0-16:0
Wednesday: 7:0-16:0
Thursday: 7:0-16:0
Friday: 7:0-16:0
Saturday: 8:0-15:0
Sunday: 8:0-14:30",4.5,"Korean, American (Traditional), Sandwiches, Cheesesteaks, Restaurants, Coffee & Tea, Breakfast & Brunch, Food",State Street Kitchen
612,612,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: 5:0-14:0
Sunday: 6:0-13:0",5.0,"Food, Donuts",Boogyz Donuts
613,613,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",1.0,"Automotive, Auto Repair, Body Shops",Xtreme Automotive
614,614,"Monday: 5:30-22:0
Tuesday: 5:30-22:0
Wednesday: 5:30-22:0
Thursday: 5:30-22:0
Friday: 5:30-22:0
Saturday: 7:0-21:30
Sunday: 7:0-21:30",3.5,"Coffee & Tea, Food",Starbucks
615,615,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",5.0,"Towing, Roadside Assistance, Automotive",Majestic Towing
616,616,"Monday: 11:0-20:0
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: 16:0-20:0
Saturday: 16:0-20:0
Sunday: 16:0-20:0",5.0,"Recreation Centers, Arts & Entertainment, Virtual Reality Centers, Active Life",Surreal Virtual Reality Studio
617,617,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-0:0
Saturday: 11:0-0:0
Sunday: 11:0-22:0",3.5,"Bars, Nightlife, American (Traditional), Music Venues, Food, Arts & Entertainment, Restaurants, Breweries",Brew Brothers
618,618,"Monday: Closed
Tuesday: 10:0-22:0
Wednesday: 10:0-18:0
Thursday: 10:0-20:0
Friday: 9:0-16:0
Saturday: 9:0-14:0
Sunday: Closed",4.0,"Nail Salons, Hair Salons, Beauty & Spas",Salon 139
619,619,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.5,"Delis, Convenience Stores, Restaurants, Food, Coffee & Tea, Sandwiches",Wawa
620,620,"Monday: 7:0-20:0
Tuesday: 7:0-20:0
Wednesday: 7:0-20:0
Thursday: 7:0-20:0
Friday: 7:0-20:0
Saturday: 7:0-20:0
Sunday: 7:0-20:0",1.0,"Car Wash, Automotive",Wash N' Roll Car Wash - Madison
621,621,"Monday: 7:0-21:0
Tuesday: 7:0-21:0
Wednesday: 7:0-21:0
Thursday: 7:0-21:0
Friday: 7:0-21:0
Saturday: 7:0-21:0
Sunday: 7:0-21:0",2.5,"Restaurants, Bakeries, Cafes, Bagels, Food, Soup, Salad, Sandwiches, Breakfast & Brunch",Panera Bread
622,622,"Monday: 11:0-19:0
Tuesday: 11:0-19:0
Wednesday: 11:0-19:0
Thursday: 11:0-19:0
Friday: 11:0-19:0
Saturday: 11:0-19:0
Sunday: Closed",4.0,"Delis, Kebab, Turkish, Mediterranean, Greek, Restaurants, Food",Soco's Gyros
623,623,"Monday: 9:0-16:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: Closed",3.5,"Cosmetic Dentists, Health & Medical, Endodontists, Dentists, Orthodontists, General Dentistry, Oral Surgeons",A Family Dental Care Center
624,624,"Monday: 12:0-19:0
Tuesday: Closed
Wednesday: 17:0-21:0
Thursday: 17:0-21:0
Friday: 12:0-23:0
Saturday: 11:0-23:0
Sunday: 11:0-19:0",2.5,"Amusement Parks, Arts & Entertainment, Kids Activities, Team Building Activities, Event Planning & Services, Venues & Event Spaces, Challenge Courses, Arcades, Fitness & Instruction, Gyms, Laser Tag, Active Life",Xtreme Adventures
625,625,"Monday: 7:0-16:0
Tuesday: 7:0-16:0
Wednesday: 7:0-16:0
Thursday: 7:0-16:0
Friday: 7:0-16:0
Saturday: 7:0-15:0
Sunday: 7:0-15:0",3.5,"Breakfast & Brunch, Restaurants, American (Traditional)",Nudy's Cafe - Chadds Ford
626,626,"Monday: Closed
Tuesday: Closed
Wednesday: 11:0-20:0
Thursday: 11:0-21:0
Friday: 11:0-21:0
Saturday: 11:0-21:0
Sunday: Closed",3.5,"Restaurants, American (New), Event Planning & Services, Bars, Pubs, American (Traditional), Social Clubs, Hotels, Hotels & Travel, Nightlife, Arts & Entertainment, Venues & Event Spaces",Creekside Inn
627,627,"Monday: 9:0-16:0
Tuesday: 9:0-16:0
Wednesday: 9:0-16:0
Thursday: 9:0-16:0
Friday: 9:0-16:0
Saturday: 10:0-12:0
Sunday: Closed",2.5,"Florists, Shopping, Flowers & Gifts",Wesley Chapel Florist
628,628,"Monday: 7:0-20:0
Tuesday: 7:0-20:0
Wednesday: 7:0-20:0
Thursday: 7:0-20:0
Friday: 7:0-21:0
Saturday: 7:0-21:0
Sunday: 7:0-14:0",3.5,"Southern, American (New), Breakfast & Brunch, Restaurants",Snellgroves Restaurant
629,629,"Monday: 0:0-0:0
Tuesday: 11:30-21:0
Wednesday: 11:30-21:0
Thursday: 11:30-22:0
Friday: 11:30-22:0
Saturday: 11:30-22:0
Sunday: 10:0-20:0",4.0,"American (Traditional), Pubs, Sports Bars, Nightlife, Bars, Gastropubs, Beer Bar, Restaurants, Cocktail Bars",Brixx Craft House
630,630,"Monday: 0:0-0:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",5.0,"Car Wash, Automotive, Auto Detailing",RECON Auto Detailing
631,631,"Monday: 0:0-0:0
Tuesday: 9:0-20:0
Wednesday: 9:0-20:0
Thursday: 9:0-20:0
Friday: 9:0-19:0
Saturday: 9:0-17:0
Sunday: Closed",4.0,"Beauty & Spas, Nail Salons, Hair Salons, Hair Extensions, Hair Stylists, Waxing, Hair Removal, Makeup Artists, Blow Dry/Out Services",McMahan Hair Salon
632,632,"Monday: 12:0-21:0
Tuesday: 12:0-21:0
Wednesday: 12:0-21:0
Thursday: 12:0-21:0
Friday: 12:0-21:0
Saturday: 12:0-21:0
Sunday: 12:0-21:0",4.0,"Desserts, Food, Ice Cream & Frozen Yogurt, Shaved Ice",Rita's Italian Ice
633,633,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.5,"Hotels & Travel, Tours","Historic Philadelphia, Inc"
634,634,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.5,Local Services,Earl's Auction Company & Liquidators
635,635,"Monday: 12:0-19:0
Tuesday: 12:0-19:0
Wednesday: 12:0-19:0
Thursday: 12:0-19:0
Friday: 12:0-21:0
Saturday: 11:0-21:0
Sunday: 11:0-21:0",4.5,"American (New), Restaurants, Event Planning & Services, Arts & Entertainment, Arcades, Race Tracks, Active Life, Mini Golf, Go Karts, Venues & Event Spaces",Adventure Coast Fun Park
636,636,"Monday: 5:30-21:0
Tuesday: 5:30-21:0
Wednesday: 5:30-21:0
Thursday: 5:30-21:0
Friday: 5:30-18:0
Saturday: 8:0-17:0
Sunday: 8:0-17:0",3.5,"Preschools, Recreation Centers, Education, Gyms, Community Centers, Day Camps, Fitness & Instruction, Local Services, Active Life, Public Services & Government, Child Care & Day Care, Summer Camps",Kaiserman JCC
637,637,"Monday: 11:0-18:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-0:0
Saturday: 11:0-1:0
Sunday: 8:0-21:0",3.5,"Desserts, Breweries, Breakfast & Brunch, Restaurants, Barbeque, American (New), Food, American (Traditional)",Granite City Food & Brewery
638,638,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.5,"Parks, Active Life",Armory Park
639,639,"Monday: 0:0-0:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-12:0
Saturday: Closed
Sunday: Closed",4.5,"Automotive, Auto Repair, Oil Change Stations, Towing",Bill's European Autoworks
640,640,"Monday: Closed
Tuesday: 17:0-21:0
Wednesday: 17:0-21:0
Thursday: 17:0-21:0
Friday: 17:0-21:30
Saturday: 17:0-21:30
Sunday: 17:0-20:30",4.0,"Restaurants, Sushi Bars, Japanese",Sushi Wasabi
641,641,"Monday: 0:0-0:0
Tuesday: Closed
Wednesday: 15:0-21:0
Thursday: 15:0-21:0
Friday: 15:0-21:0
Saturday: 13:0-21:0
Sunday: 13:0-19:0",4.5,"Bars, Breweries, Beer Tours, Tours, Food, Hotels & Travel, Beer, Wine & Spirits, Food Trucks, Nightlife, Beer Bar",Locust Lane Craft Brewery
642,642,"Monday: 9:0-18:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 10:0-17:0
Sunday: Closed",4.0,"Real Estate, Home Services, Apartments",The Collins Apartments
643,643,"Monday: 10:0-21:0
Tuesday: 10:0-21:0
Wednesday: 10:0-21:0
Thursday: 10:0-21:0
Friday: 10:0-21:0
Saturday: 9:0-21:0
Sunday: 11:0-20:0",2.5,"Video Game Stores, Electronics, Shopping, Books, Mags, Music & Video",Disc Replay
644,644,"Monday: 8:0-16:0
Tuesday: 8:0-16:0
Wednesday: 8:0-16:0
Thursday: 8:0-16:0
Friday: 8:0-16:0
Saturday: 9:0-13:0
Sunday: Closed",4.0,"Metal Fabricators, Home Services, Building Supplies, Local Services",Shapiro Supply
645,645,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.0,"Fashion, Shopping, Shoe Stores",Journeys Shoes
646,646,"Monday: 0:0-0:0
Tuesday: 8:0-16:30
Wednesday: 8:0-16:30
Thursday: 8:0-16:30
Friday: 8:0-16:30
Saturday: Closed
Sunday: Closed",3.5,"Awnings, Local Services, Patio Coverings, Home Services",West Coast Awnings
647,647,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",2.0,"Sandwiches, Burgers, Food, Fast Food, Restaurants, Coffee & Tea",McDonald's
648,648,"Monday: 12:0-18:0
Tuesday: 12:0-18:0
Wednesday: 12:0-18:0
Thursday: 12:0-18:0
Friday: 12:0-18:0
Saturday: 12:0-18:0
Sunday: 12:0-18:0",5.0,"Art Classes, Party & Event Planning, Education, Paint & Sip, Arts & Entertainment, Event Planning & Services",Painting with a Twist
649,649,"Monday: 10:0-19:0
Tuesday: 10:0-19:0
Wednesday: 10:0-19:0
Thursday: 10:0-19:0
Friday: 10:0-19:0
Saturday: 10:0-18:0
Sunday: 11:0-17:0",2.5,"Nail Salons, Beauty & Spas",Queen Nails & Spa
650,650,"Monday: 10:30-17:0
Tuesday: 10:30-19:0
Wednesday: 10:30-19:0
Thursday: 10:30-19:0
Friday: 10:30-19:0
Saturday: 9:30-17:0
Sunday: 10:30-17:0",4.5,"Hair Salons, Massage, Beauty & Spas, Barbers",The Moose Music Row
651,651,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.5,"Italian, Restaurants, Pizza",Boston Pizza
652,652,"Monday: 16:0-22:0
Tuesday: 16:0-22:0
Wednesday: 16:0-22:0
Thursday: 16:0-22:0
Friday: 16:0-22:0
Saturday: 10:0-20:0
Sunday: 10:0-20:0",3.0,"Urgent Care, Pediatricians, Doctors, Health & Medical",St Christopher Pediatric Urgent Care
653,653,"Monday: 16:0-22:0
Tuesday: Closed
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:30
Saturday: 11:0-22:30
Sunday: 11:0-22:0",4.0,"Restaurants, Indian",The Royal Indian Cuisine
654,654,"Monday: 0:0-0:0
Tuesday: 8:0-18:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-13:0
Saturday: 9:0-13:0
Sunday: Closed",4.5,"Home Services, Flooring, Refinishing Services",BJS Hardwood Floors
655,655,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: 8:0-16:0
Sunday: Closed",4.5,"Windshield Installation & Repair, Auto Glass Services, Home Window Tinting, Automotive, Home Services",Clear View Glass And Tint
656,656,"Monday: 6:30-19:0
Tuesday: 6:30-19:0
Wednesday: 6:30-19:0
Thursday: 6:30-19:0
Friday: 6:30-19:0
Saturday: 8:0-17:0
Sunday: Closed",2.0,"Dry Cleaning, Local Services, Laundry Services, Dry Cleaning & Laundry",Harpeth Cleaners
657,657,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",2.5,"Tours, Travel Services, Airport Shuttles, Transportation, Taxis, Hotels & Travel",Arizona Stagecoach
658,658,"Monday: 7:0-22:0
Tuesday: 7:0-22:0
Wednesday: 7:0-22:0
Thursday: 7:0-22:0
Friday: 7:0-22:0
Saturday: 8:0-20:0
Sunday: 10:0-20:0",3.5,"Signmaking, Professional Services, Shipping Centers, Local Services, Printing Services",FedEx Office Print & Ship Center
659,659,"Monday: 0:0-0:0
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: Closed",4.0,"Ice Cream & Frozen Yogurt, Food, Food Stands, Restaurants, Hot Dogs",Dot's Dairy Bar
660,660,"Monday: Closed
Tuesday: 16:0-20:0
Wednesday: 16:0-20:0
Thursday: 16:0-20:0
Friday: 15:45-23:15
Saturday: 12:15-23:15
Sunday: 12:15-19:45",5.0,"Active Life, Escape Games, Arts & Entertainment",Deadline Escape Rooms
661,661,"Monday: 5:30-0:0
Tuesday: 5:30-0:0
Wednesday: 5:30-0:0
Thursday: 5:30-0:0
Friday: 5:30-1:0
Saturday: 5:30-1:0
Sunday: 7:0-23:0",1.5,"Restaurants, Fast Food, Food, Coffee & Tea, Burgers",McDonald's
662,662,"Monday: Closed
Tuesday: 11:0-18:30
Wednesday: 11:0-18:30
Thursday: 11:0-18:30
Friday: 11:0-18:30
Saturday: 10:0-18:30
Sunday: Closed",3.5,"Guns & Ammo, Sporting Goods, Shopping",Ron & Jo's Firearms & Sporting Supplies
663,663,"Monday: 11:0-21:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: Closed",4.5,"Mexican, Restaurants",Casita Taqueria
664,664,"Monday: 10:0-20:0
Tuesday: 10:0-20:0
Wednesday: 10:0-20:0
Thursday: 10:0-20:0
Friday: 10:0-20:0
Saturday: 10:0-16:0
Sunday: Closed",4.0,"Vegan, Gluten-Free, Restaurants, Bubble Tea, Salad, Tea Rooms, Food, Coffee & Tea",Hippie Hi
665,665,"Monday: 0:0-0:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",2.0,"Real Estate, Home Services, Real Estate Agents, Real Estate Services",Expert Home Offers
666,666,"Monday: 7:30-16:0
Tuesday: 7:30-16:0
Wednesday: 7:30-16:0
Thursday: 7:30-16:0
Friday: 7:30-16:0
Saturday: Closed
Sunday: Closed",4.0,"Masonry/Concrete, Contractors, Home Services",Challenge Asphalt Paving
667,667,"Monday: 0:0-0:0
Tuesday: 11:0-20:0
Wednesday: 11:0-20:0
Thursday: 11:0-20:0
Friday: 11:0-21:0
Saturday: 11:0-21:0
Sunday: Closed",4.0,"Kebab, Mediterranean, Middle Eastern, Lebanese, Restaurants, Greek, Food",Pita Kebob
668,668,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",5.0,"Event Planning & Services, DJs",Muse Entertainment
669,669,"Monday: 10:0-21:0
Tuesday: 10:0-21:0
Wednesday: 10:0-21:0
Thursday: 10:0-21:0
Friday: 10:0-21:0
Saturday: 10:0-20:0
Sunday: 11:0-17:0",4.5,"Home & Garden, Mattresses, Shopping",Mattress Factory
670,670,"Monday: 6:0-20:0
Tuesday: 7:0-20:0
Wednesday: 6:0-20:0
Thursday: 7:0-20:0
Friday: 6:0-20:0
Saturday: 8:30-13:15
Sunday: 9:45-17:15",5.0,"Yoga, Pilates, Fitness & Instruction, Barre Classes, Active Life",barre3 Nashville - The Gulch
671,671,"Monday: 7:0-22:0
Tuesday: 7:0-22:0
Wednesday: 7:0-22:0
Thursday: 7:0-22:0
Friday: 7:0-22:0
Saturday: 7:0-22:0
Sunday: 7:0-22:0",3.5,"Grocery, Food",Kroger
672,672,"Monday: 17:0-21:0
Tuesday: 17:0-21:0
Wednesday: 17:0-21:0
Thursday: 17:0-21:0
Friday: 17:0-21:0
Saturday: 17:0-21:0
Sunday: 17:0-21:0",4.0,"Italian, Restaurants",Trattoria Totaro
673,673,"Monday: Closed
Tuesday: 12:0-20:0
Wednesday: 12:0-20:0
Thursday: 12:0-20:0
Friday: 10:0-18:0
Saturday: 9:0-17:0
Sunday: Closed",4.5,"Hair Salons, Hair Removal, Day Spas, Skin Care, Waxing, Makeup Artists, Nail Salons, Beauty & Spas",Rituals Aveda Salon
674,674,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.0,"Food Trucks, Food",Mount Mogrit Gourmet
675,675,"Monday: 8:0-16:30
Tuesday: 8:0-16:30
Wednesday: 8:0-16:30
Thursday: 8:0-16:30
Friday: 8:0-16:30
Saturday: 8:0-12:0
Sunday: Closed",3.5,"Local Services, Recycling Center",Tucson Iron & Metal
676,676,"Monday: 0:0-0:0
Tuesday: 8:0-16:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-18:0
Saturday: 8:0-16:0
Sunday: Closed",3.5,"Automotive, Oil Change Stations",Tolsdorf Oil Lube Express
677,677,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-23:0
Saturday: 11:0-23:0
Sunday: 11:0-22:0",4.0,"Pasta Shops, Bars, Nightlife, Specialty Food, Cocktail Bars, Breakfast & Brunch, Restaurants, Pizza, Food, Italian",Katie's Pizza & Pasta Osteria
678,678,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",2.5,"Real Estate, Real Estate Agents, Real Estate Services, Home Services",Krch Realty
679,679,"Monday: 11:0-2:0
Tuesday: 11:0-2:0
Wednesday: 11:0-2:0
Thursday: 11:0-2:0
Friday: 11:0-2:0
Saturday: 11:0-2:0
Sunday: 11:0-2:0",3.5,"American (Traditional), Nightlife, Breakfast & Brunch, Event Planning & Services, Venues & Event Spaces, Italian, Bars, Restaurants",The Cobblestone Eatery and Drinkery
680,680,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-23:0
Saturday: 11:0-23:0
Sunday: 11:0-22:0",3.0,"Restaurants, Food, Bakeries, Greek",Kuzina By Sofia
681,681,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.0,"Beauty & Spas, Barbers",Jack's Barber Shop
682,682,"Monday: 15:0-20:0
Tuesday: 14:30-21:0
Wednesday: 14:30-21:0
Thursday: 14:30-22:0
Friday: 14:30-22:0
Saturday: 12:0-22:0
Sunday: 14:0-19:0",4.5,"Food, Breweries, Pubs, Beer Bar, Nightlife, Bars",Blackrock Brewers
683,683,"Monday: 7:0-20:0
Tuesday: 7:0-20:0
Wednesday: 7:0-20:0
Thursday: 7:0-20:0
Friday: 7:0-20:0
Saturday: 9:0-16:0
Sunday: Closed",3.5,"Home Services, Movers",U-Pack Moving
684,684,"Monday: 15:0-21:0
Tuesday: Closed
Wednesday: 9:0-18:0
Thursday: 13:0-21:0
Friday: 12:0-22:0
Saturday: 12:0-22:0
Sunday: 12:0-18:0",3.5,"Gelato, Chocolatiers & Shops, Food, Gift Shops, Candy Stores, Flowers & Gifts, Shopping, Specialty Food, Local Flavor",Skippack Sweet Spot
685,685,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.5,"Flooring, Contractors, Windows Installation, Home Services",Blarney Stone General Contracting
686,686,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.0,"Baby Gear & Furniture, Shopping, Fashion, Children's Clothing",Babies R US the Baby Superstore
687,687,"Monday: 8:0-20:0
Tuesday: 8:0-20:0
Wednesday: 8:0-20:0
Thursday: 8:0-20:0
Friday: 8:0-20:0
Saturday: 8:0-20:0
Sunday: 10:0-20:0",4.5,"Local Services, Carpet Cleaning",HutchPro Carpet Cleaning Plus
688,688,"Monday: 0:0-0:0
Tuesday: 7:30-18:0
Wednesday: 7:30-18:0
Thursday: 7:30-18:0
Friday: 7:30-17:0
Saturday: 9:0-17:0
Sunday: Closed",4.0,"Automotive, Auto Repair, Oil Change Stations, Tires",Tire Choice Auto Service Centers
689,689,"Monday: 12:0-2:0
Tuesday: 12:0-2:0
Wednesday: 12:0-2:0
Thursday: 12:0-2:0
Friday: 12:0-2:0
Saturday: 10:0-2:0
Sunday: 10:0-2:0",3.5,"Nightlife, Bars, Beer, Wine & Spirits, Pubs, Irish, Food, Restaurants",The Irish Times
690,690,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-23:0
Friday: 10:0-23:0
Saturday: 9:0-23:0
Sunday: 9:0-23:0",3.0,"Burgers, Bars, Restaurants, Nightlife, American (New), Breakfast & Brunch, Lounges",Jackson's Bar & Bistro - Nashville
691,691,"Monday: 7:30-16:30
Tuesday: 7:30-16:30
Wednesday: 7:30-16:30
Thursday: 7:30-16:30
Friday: 7:30-16:30
Saturday: 7:30-16:30
Sunday: Closed",2.5,"Garage Door Services, Home Services",Des-Carr Doors
692,692,"Monday: 6:0-17:0
Tuesday: 6:0-17:0
Wednesday: 6:0-17:0
Thursday: 6:0-17:0
Friday: 6:0-17:0
Saturday: 6:0-17:0
Sunday: 7:0-17:0",4.0,"Coffee & Tea, Coffee Roasteries, Food",Dune Coffee Roasters - Anacapa
693,693,"Monday: 11:0-21:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 11:0-21:0",3.0,"Asian Fusion, Restaurants",Tin Drum Asia Cafe
694,694,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.5,"Nail Salons, Beauty & Spas, Hair Salons",Bang-N Heads Salon
695,695,"Monday: Closed
Tuesday: 16:0-2:0
Wednesday: 16:0-2:0
Thursday: 16:0-2:0
Friday: 16:0-2:0
Saturday: 11:30-2:0
Sunday: 11:0-0:0",3.0,"Bars, Beer Bar, American (Traditional), Nightlife, Pubs, Burgers, Restaurants",Kelly's Taproom
696,696,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",5.0,"Home Services, Real Estate, Real Estate Agents",Corissa Miller
697,697,"Monday: 7:0-18:0
Tuesday: 7:0-18:0
Wednesday: 7:0-18:0
Thursday: 7:0-18:0
Friday: 7:0-18:0
Saturday: 8:0-13:0
Sunday: 10:0-13:0",1.5,"Car Rental, Hotels & Travel",Budget Rental Cars
698,698,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: 9:0-18:0
Sunday: Closed",2.5,"Car Dealers, Auto Parts & Supplies, Auto Repair, Hotels & Travel, Automotive, Car Rental",Pacifico Hyundai
699,699,"Monday: 0:0-0:0
Tuesday: 9:0-20:0
Wednesday: 9:0-20:0
Thursday: 9:0-20:0
Friday: 9:0-20:0
Saturday: 9:0-16:0
Sunday: Closed",4.5,"Hair Removal, Eyelash Service, Beauty & Spas, Skin Care, Waxing, Sugaring",Angelica Beauty and Waxing
700,700,"Monday: 8:0-18:0
Tuesday: 8:0-18:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-18:0
Saturday: Closed
Sunday: Closed",5.0,"Home Services, Flooring, Demolition Services, Contractors, Carpet Installation, Tiling","Bottom Zupp ""Floor Removal Experts"""
701,701,"Monday: 10:0-18:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 10:0-17:0
Sunday: 12:0-17:0",2.0,"University Housing, Real Estate, Home Services, Apartments",YOUnion @ Reno
702,702,"Monday: 8:0-16:0
Tuesday: 8:0-16:0
Wednesday: 8:0-16:0
Thursday: 8:0-16:0
Friday: 8:0-16:0
Saturday: Closed
Sunday: Closed",2.0,"Home Services, Contractors, Siding, Gutter Services, Windows Installation, Roofing",Exterior Building Solutions
703,703,"Monday: 7:30-17:0
Tuesday: 7:30-17:0
Wednesday: 7:30-17:0
Thursday: 7:30-17:0
Friday: 7:30-17:0
Saturday: 9:0-15:0
Sunday: Closed",4.5,"Delis, Food, Grocery, Restaurants",Frady's One Stop Food Store
704,704,"Monday: 11:0-20:0
Tuesday: 11:0-20:0
Wednesday: 11:0-20:0
Thursday: 11:0-20:0
Friday: 11:0-21:0
Saturday: 11:0-21:0
Sunday: 11:0-20:0",3.0,"Bars, Nightlife, Mexican, Restaurants, Seafood",Cantina Los Tres Hombres
